MR ID,MR Date,Subject,ScanId,ScanType,SeriesDesc,Project,stat_mean,stat_snr,stat_stddev,AGAR_SFNR,PercentFluctuation,Drift,rdc,meanfwhmx,meanfwhmy,meanfwhmz,meanghost,meanbrightghost,driftfit,BIRN_HUMAN_MEAN,BIRN_HUMAN_SNR,BIRN_HUMAN_SFNR,BIRN_HUMAN_MEAN_MASKED_FWHMX,BIRN_HUMAN_MEAN_MASKED_FWHMY,BIRN_HUMAN_MEAN_MASKED_FWHMZ,XNAT_QCASSESSMENTDATA ID,Scanner,Subject Label
AGAR_ABCD07_32chBay2_20191001,2019-10-01,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,525.0,402.8,0.1,420.8,0.02,0.25,20.0,2.865,2.405,2.943,3.268,6.617,0.22,789.6,594.0,594.3,3.494,3.239,4.685,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191006,2019-10-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,563.5,446.0,0.12,445.8,0.02,0.22,13.3,2.855,2.418,2.952,3.066,6.205,0.16,814.2,623.9,615.2,3.712,3.233,5.07,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191006,2019-10-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,362.4,72.6,0.31,76.3,0.08,1.08,18.8,2.147,1.759,1.213,4.391,11.504,0.61,600.1,131.7,116.4,2.414,2.106,2.031,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191019,2019-10-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,502.5,398.7,0.1,402.2,0.02,0.27,17.3,2.861,2.401,2.981,3.465,7.275,0.22,762.5,555.5,573.5,3.284,2.833,4.208,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191019,2019-10-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,325.2,64.4,0.39,66.1,0.12,1.21,15.5,2.122,1.728,1.107,4.591,11.667,0.74,556.4,120.6,108.1,2.284,1.959,1.689,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191026,2019-10-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,518.9,413.3,0.1,414.0,0.02,0.22,16.4,2.777,2.352,2.856,3.279,6.422,0.17,757.3,592.7,583.2,3.101,2.891,3.879,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191026,2019-10-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,328.1,65.8,0.41,68.2,0.13,1.47,14.8,2.124,1.744,1.143,4.408,11.127,0.78,559.5,121.4,110.3,2.24,1.924,1.678,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191029,2019-10-29,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,354.7,74.1,0.32,75.1,0.09,1.26,17.0,2.142,1.751,1.161,4.396,11.224,0.89,636.8,135.1,120.0,2.431,2.145,1.945,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191029,2019-10-29,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,558.0,436.7,0.11,436.4,0.02,0.24,15.7,2.909,2.443,3.014,3.135,6.397,0.18,873.7,662.9,639.9,3.821,3.548,4.889,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191105,2019-11-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,495.5,389.6,0.1,394.4,0.02,0.2,17.4,2.805,2.347,2.875,3.349,6.718,0.11,756.4,571.5,571.5,2.977,2.609,3.564,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191105,2019-11-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,308.2,61.8,0.24,64.4,0.08,1.16,25.5,2.126,1.733,1.12,4.48,10.836,0.78,556.8,124.0,108.6,2.253,1.925,1.652,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191110,2019-11-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,330.8,64.8,0.25,67.0,0.08,0.83,23.4,2.129,1.741,1.134,4.548,11.474,0.56,570.8,124.9,110.7,2.301,1.938,1.732,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191110,2019-11-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,518.4,407.1,0.1,414.9,0.02,0.2,17.6,2.816,2.386,2.893,3.389,6.877,0.13,772.0,595.8,590.1,3.397,2.957,4.265,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191120,2019-11-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,534.3,425.0,0.11,427.6,0.02,0.22,15.4,2.875,2.448,3.086,3.154,6.246,0.17,776.1,599.2,586.5,3.516,3.106,4.606,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191120,2019-11-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,337.4,71.7,0.25,71.5,0.08,1.13,24.6,2.127,1.736,1.127,4.323,10.348,0.68,572.3,127.1,112.6,2.339,1.995,1.884,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191125,2019-11-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,542.2,418.4,0.1,431.2,0.02,0.2,17.2,2.865,2.434,2.995,3.198,6.231,0.14,785.8,600.7,588.4,3.38,3.088,4.363,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191125,2019-11-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,342.6,70.5,0.28,72.4,0.08,1.1,21.2,2.127,1.736,1.101,4.468,11.321,0.74,579.2,127.9,112.8,2.291,1.971,1.686,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191204,2019-12-04,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,342.2,69.8,0.27,71.6,0.08,1.09,22.5,2.129,1.739,1.124,4.362,9.983,0.72,613.5,136.0,118.4,2.276,1.974,1.822,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191204,2019-12-04,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,538.3,449.5,0.1,429.9,0.02,0.24,16.9,2.82,2.373,2.913,3.302,6.746,0.18,821.6,594.9,619.5,3.18,2.889,4.111,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191208,2019-12-08,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,348.4,72.2,0.27,73.1,0.08,1.35,20.5,2.131,1.739,1.115,4.402,10.238,0.84,588.1,132.7,113.5,2.347,2.007,1.854,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191208,2019-12-08,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,549.1,437.4,0.11,434.2,0.02,0.28,16.8,2.861,2.431,2.963,3.214,6.483,0.24,793.9,620.8,595.0,3.672,3.126,4.643,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191209,2019-12-09,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,367.0,85.4,0.25,83.6,0.07,1.41,19.5,2.133,1.743,1.132,4.647,11.21,0.95,607.9,140.0,118.1,2.521,2.031,2.279,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191209,2019-12-09,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,569.0,452.7,0.11,450.3,0.02,0.29,15.9,2.937,2.481,3.084,3.555,7.653,0.23,829.8,634.2,612.4,3.707,3.033,4.781,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191217,2019-12-17,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,546.0,435.0,0.11,435.3,0.02,0.21,15.9,2.835,2.404,2.962,3.271,6.54,0.15,808.6,652.8,610.0,3.285,2.893,4.167,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191217,2019-12-17,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,345.5,74.1,0.26,72.9,0.08,1.08,21.4,2.131,1.74,1.142,4.387,10.214,0.89,594.4,133.4,115.7,2.262,1.936,1.685,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191226,2019-12-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,543.1,427.4,0.12,432.7,0.02,0.25,15.6,2.891,2.46,3.016,3.341,6.775,0.18,816.5,627.9,611.4,3.44,3.051,4.468,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191226,2019-12-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,343.9,73.2,0.24,72.2,0.07,1.19,24.1,2.132,1.743,1.114,4.44,10.383,0.78,603.4,134.5,117.0,2.295,1.968,1.678,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191229,2019-12-29,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,339.3,70.1,0.3,72.3,0.09,1.33,19.8,2.141,1.755,1.186,4.457,10.512,0.99,578.4,130.7,113.5,2.308,2.022,1.827,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20191229,2019-12-29,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,531.7,427.3,0.12,426.6,0.02,0.34,14.9,2.933,2.52,3.256,3.243,6.46,0.27,781.1,584.4,595.8,3.308,2.942,4.153,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200106,2020-01-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,537.1,442.3,0.12,430.0,0.02,0.36,14.1,2.968,2.571,3.334,3.22,6.263,0.32,766.1,606.0,584.8,3.336,3.068,4.33,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200106,2020-01-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,340.0,73.4,0.27,72.5,0.08,1.34,21.9,2.131,1.743,1.15,4.447,10.71,0.89,568.0,129.4,112.3,2.235,1.917,1.514,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200114,2020-01-14,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,333.4,68.2,0.27,69.9,0.08,1.16,21.1,2.128,1.74,1.108,4.468,10.823,0.72,576.4,126.5,112.7,2.262,1.935,1.574,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200114,2020-01-14,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,521.2,404.4,0.12,418.9,0.02,0.33,13.7,2.849,2.419,2.896,3.312,6.655,0.26,785.5,612.7,601.5,3.191,2.948,3.907,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200121,2020-01-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,513.5,420.3,0.09,412.1,0.02,0.25,22.0,2.873,2.477,2.972,3.469,7.176,0.19,772.4,596.3,582.5,3.44,2.893,4.203,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200121,2020-01-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,325.8,65.3,0.31,66.3,0.1,1.24,18.9,2.131,1.749,1.121,4.659,11.344,0.83,574.4,124.8,111.8,2.466,1.996,2.078,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200130,2020-01-30,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,536.2,413.4,0.1,427.8,0.02,0.19,17.3,2.822,2.383,2.894,3.252,6.435,0.14,799.2,606.3,607.6,3.284,3.037,4.089,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200130,2020-01-30,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,339.7,70.3,0.23,72.0,0.07,1.11,25.3,2.128,1.734,1.122,4.466,10.334,0.73,586.5,130.6,113.5,2.33,1.983,1.808,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200205,2020-02-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,512.3,414.6,0.1,412.3,0.02,0.22,19.4,2.874,2.446,3.024,3.382,6.87,0.15,806.3,643.4,605.1,3.53,3.163,4.575,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200205,2020-02-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,323.7,66.0,0.27,67.6,0.08,1.02,23.2,2.132,1.743,1.151,4.547,10.658,0.71,601.8,134.3,116.0,2.292,2.014,1.69,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200211,2020-02-11,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,532.0,411.9,0.1,424.0,0.02,0.3,17.5,2.864,2.441,2.906,3.236,6.591,0.23,789.2,593.3,596.4,3.353,3.003,4.242,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200211,2020-02-11,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,335.5,74.7,0.26,72.0,0.08,1.34,21.8,2.13,1.738,1.124,4.445,10.328,0.89,596.4,133.4,116.1,2.396,2.03,2.007,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200219,2020-02-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,340.5,71.5,0.25,73.0,0.07,1.32,24.1,2.121,1.732,1.106,4.366,10.335,0.94,571.6,129.4,112.6,2.244,1.922,1.604,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200219,2020-02-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,538.5,442.7,0.11,430.1,0.02,0.28,14.4,2.824,2.41,2.899,3.212,6.126,0.22,773.2,623.9,595.6,3.097,2.736,3.723,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200228,2020-02-28,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,521.6,399.3,0.09,415.2,0.02,0.27,19.1,2.875,2.437,2.974,3.393,6.8,0.22,788.8,570.1,592.2,3.221,2.921,3.956,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200228,2020-02-28,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,330.8,69.6,0.24,69.0,0.07,1.03,23.0,2.132,1.744,1.135,4.479,10.504,0.78,581.3,130.2,113.0,2.283,1.952,1.7,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200304,2020-03-04,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,521.3,435.3,0.11,418.7,0.02,0.22,15.8,2.869,2.411,2.976,3.517,7.359,0.17,806.6,649.4,602.3,3.434,3.121,4.366,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200304,2020-03-04,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,333.7,67.3,0.26,69.1,0.08,0.97,25.0,2.133,1.746,1.148,4.683,11.681,0.62,594.2,132.3,114.2,2.285,1.967,1.627,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200706,2020-07-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,547.5,436.2,0.12,436.0,0.02,0.22,14.5,2.894,2.477,3.013,3.353,6.956,0.16,810.0,619.0,606.0,3.256,2.861,4.071,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200706,2020-07-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,351.7,72.2,0.31,73.6,0.09,1.07,18.1,2.13,1.747,1.121,4.577,11.279,0.79,596.4,131.3,115.9,2.247,1.933,1.53,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200713,2020-07-13,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,333.3,66.4,0.29,68.6,0.09,1.14,22.0,2.128,1.743,1.107,4.607,11.138,0.75,575.1,124.8,111.9,2.303,1.946,1.751,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200713,2020-07-13,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,524.1,421.9,0.09,416.8,0.02,0.19,17.2,2.798,2.359,2.848,3.397,6.974,0.14,778.2,611.4,589.0,3.033,2.675,3.519,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200720,2020-07-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,333.5,70.6,0.26,69.5,0.08,0.86,23.1,2.133,1.746,1.111,4.598,11.17,0.57,570.5,128.4,112.1,2.242,1.975,1.611,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200720,2020-07-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,523.8,393.7,0.11,419.8,0.02,0.19,16.0,2.823,2.368,2.852,3.334,6.715,0.12,774.3,500.1,587.0,3.327,3.228,4.558,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200728,2020-07-28,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,533.5,433.1,0.1,427.1,0.02,0.22,18.0,2.844,2.397,2.906,3.333,6.703,0.18,786.4,604.1,597.6,3.366,3.124,4.167,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200728,2020-07-28,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,340.5,70.0,0.26,70.9,0.08,1.17,20.5,2.13,1.744,1.1,4.635,11.303,0.95,577.9,128.7,113.5,2.343,2.067,1.739,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200805,2020-08-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,538.3,429.9,0.11,425.9,0.02,0.17,15.3,2.857,2.394,3.049,3.326,6.817,0.09,789.2,505.9,586.9,3.128,2.727,3.881,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200805,2020-08-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,342.6,73.0,0.27,71.4,0.08,0.97,21.1,2.131,1.742,1.105,4.562,10.766,0.72,584.3,129.1,113.9,2.262,1.956,1.715,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200812,2020-08-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,531.9,412.9,0.12,420.9,0.02,0.27,16.2,2.883,2.457,2.971,3.366,7.078,0.18,822.5,561.6,615.0,3.618,4.238,6.141,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200812,2020-08-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,343.1,70.3,0.28,71.9,0.08,1.17,21.3,2.136,1.747,1.132,4.583,10.856,0.76,607.7,134.4,117.1,2.369,2.432,2.353,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200821,2020-08-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,348.3,70.8,0.28,72.9,0.08,1.19,21.8,2.134,1.743,1.209,4.589,11.135,0.72,593.5,130.3,113.4,2.284,1.954,1.654,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200821,2020-08-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,545.8,429.4,0.11,434.7,0.02,0.26,17.3,2.872,2.445,2.952,3.33,6.804,0.21,805.6,610.9,604.0,3.201,2.851,3.92,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200827,2020-08-27,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,528.8,413.9,0.11,420.5,0.02,0.16,16.3,2.836,2.4,2.898,3.337,6.691,0.11,774.8,575.8,588.2,3.53,3.544,4.758,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200827,2020-08-27,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,334.8,67.5,0.28,70.1,0.08,1.12,21.7,2.129,1.739,1.119,4.562,11.006,0.79,570.7,125.7,111.2,2.319,2.029,1.703,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200905,2020-09-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,538.3,426.8,0.12,427.5,0.02,0.25,15.1,2.839,2.403,2.836,3.323,6.706,0.17,794.7,622.2,597.6,3.127,2.845,3.882,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200905,2020-09-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,342.0,71.0,0.24,71.7,0.07,1.07,24.0,2.129,1.743,1.093,4.528,10.959,0.72,583.2,129.0,113.7,2.309,1.947,1.7,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200912,2020-09-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,350.3,72.2,0.28,72.8,0.08,1.23,21.8,2.128,1.74,1.109,4.586,11.453,0.98,592.6,130.5,115.0,2.309,1.979,1.685,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200912,2020-09-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,547.3,439.8,0.12,433.1,0.02,0.24,15.2,2.831,2.383,2.935,3.362,6.804,0.17,804.5,628.5,606.6,3.288,2.88,4.104,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200919,2020-09-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,343.9,72.0,0.26,72.6,0.07,1.22,24.4,2.126,1.733,1.13,4.594,11.323,0.89,573.3,127.2,112.7,2.406,2.077,1.925,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200919,2020-09-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,541.0,402.1,0.1,429.4,0.02,0.26,17.2,2.839,2.37,2.974,3.33,6.694,0.23,776.6,567.6,579.7,3.802,3.273,5.028,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200926,2020-09-26,HCPIntradb_S04439,13,fMRI,ABCD_QA_fMRI,Prisma_QC,351.4,71.8,0.45,75.0,0.13,1.2,12.2,2.137,1.777,1.127,4.787,12.256,0.35,600.6,139.0,120.2,2.258,1.905,1.609,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200926,2020-09-26,HCPIntradb_S04439,12,fMRI,ABCD_QA_fMRI,Prisma_QC,353.5,74.3,0.46,75.4,0.13,1.75,12.5,2.137,1.78,1.128,4.885,12.557,1.14,604.9,138.0,121.0,2.553,2.085,2.301,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200926,2020-09-26,HCPIntradb_S04439,15,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,602.4,469.8,0.12,477.7,0.02,0.24,14.1,2.917,2.518,3.069,3.585,7.928,0.19,766.1,572.4,582.8,3.443,3.034,4.528,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20200926,2020-09-26,HCPIntradb_S04439,16,fMRI,FBIRN_QA_fMRI_flip10,Prisma_QC,109.3,86.7,0.07,88.1,0.06,0.41,25.3,2.542,2.061,2.485,10.653,13.103,0.14,136.8,108.5,109.7,2.536,2.047,1.549,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201003,2020-10-03,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,516.7,410.3,0.1,410.6,0.02,0.27,18.2,2.847,2.395,2.924,3.475,7.268,0.2,817.6,608.6,610.7,3.347,2.879,4.172,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201003,2020-10-03,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,330.9,64.9,0.3,66.9,0.09,0.98,19.3,2.129,1.742,1.11,4.674,11.766,0.57,586.3,124.6,111.9,2.27,1.951,1.619,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201010,2020-10-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,530.6,419.0,0.11,422.2,0.02,0.24,15.3,2.854,2.395,2.964,3.438,7.082,0.18,818.3,648.4,611.3,3.132,2.742,3.917,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201010,2020-10-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,341.5,69.6,0.26,69.6,0.08,0.98,23.4,2.131,1.749,1.112,4.585,11.148,0.63,602.2,134.4,115.7,2.285,1.97,1.679,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201024,2020-10-24,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,333.5,66.2,0.27,68.3,0.08,1.13,23.5,2.132,1.746,1.097,4.626,11.329,0.7,587.5,126.0,113.2,2.281,1.949,1.713,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201024,2020-10-24,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,523.2,413.5,0.11,416.4,0.02,0.27,17.4,2.838,2.396,2.863,3.452,7.154,0.23,794.7,614.1,605.0,3.121,2.745,3.756,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201031,2020-10-31,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,333.2,67.8,0.34,68.8,0.1,1.34,17.8,2.136,1.755,1.121,4.733,12.015,0.92,598.9,134.0,116.5,2.298,1.974,1.725,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201031,2020-10-31,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,523.6,421.3,0.11,418.4,0.02,0.19,15.8,2.86,2.448,2.912,3.473,7.441,0.13,807.0,602.4,608.8,3.555,3.229,4.688,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201107,2020-11-07,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,539.9,439.7,0.13,433.3,0.02,0.24,12.3,2.906,2.576,2.927,3.545,7.649,0.17,799.5,611.1,603.2,3.346,3.116,4.099,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_32chBay2_20201107,2020-11-07,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,341.8,70.2,0.41,72.4,0.12,1.59,15.0,2.132,1.754,1.119,4.79,11.953,1.04,593.2,133.8,117.8,2.478,2.03,2.122,,AWP166038,AGAR_ABCD07
